store_id,sku_id,stock_level,lead_time_days
STORE_039,SKU_173,30,4
STORE_039,SKU_174,36,3
STORE_039,SKU_175,24,9
STORE_039,SKU_176,27,7
STORE_039,SKU_177,22,7
STORE_039,SKU_178,28,7
STORE_039,SKU_179,15,3
STORE_039,SKU_180,29,7
STORE_039,SKU_181,24,10
STORE_039,SKU_182,35,8
STORE_039,SKU_183,20,7
STORE_039,SKU_184,11,10
STORE_039,SKU_185,22,5
STORE_039,SKU_186,23,4
STORE_039,SKU_187,32,2
STORE_039,SKU_188,28,8
STORE_039,SKU_189,20,5
STORE_039,SKU_190,23,6
STORE_039,SKU_191,30,3
STORE_039,SKU_192,19,8
STORE_039,SKU_193,16,5
STORE_039,SKU_194,19,9
STORE_039,SKU_195,24,4
STORE_039,SKU_196,35,9
STORE_039,SKU_197,38,2
STORE_039,SKU_198,22,6
STORE_039,SKU_199,30,8
STORE_039,SKU_200,16,4
STORE_040,SKU_001,21,4
STORE_040,SKU_002,17,8
STORE_040,SKU_003,27,3
STORE_040,SKU_004,32,6
STORE_040,SKU_005,17,7
STORE_040,SKU_006,17,2
STORE_040,SKU_007,24,2
STORE_040,SKU_008,15,8
STORE_040,SKU_009,28,2
STORE_040,SKU_010,35,7
STORE_040,SKU_011,37,4
STORE_040,SKU_012,23,2
STORE_040,SKU_013,36,10
STORE_040,SKU_014,26,6
STORE_040,SKU_015,29,5
STORE_040,SKU_016,18,10
STORE_040,SKU_017,38,8
STORE_040,SKU_018,36,5
STORE_040,SKU_019,19,2
STORE_040,SKU_020,26,9
STORE_040,SKU_021,15,5
STORE_040,SKU_022,12,10
STORE_040,SKU_023,28,3
STORE_040,SKU_024,23,5
STORE_040,SKU_025,8,3
STORE_040,SKU_026,28,8
STORE_040,SKU_027,13,7
STORE_040,SKU_028,29,2
STORE_040,SKU_029,27,4
STORE_040,SKU_030,21,3
STORE_040,SKU_031,23,3
STORE_040,SKU_032,12,2
STORE_040,SKU_033,20,8
STORE_040,SKU_034,24,6
STORE_040,SKU_035,18,8
STORE_040,SKU_036,16,2
STORE_040,SKU_037,38,10
STORE_040,SKU_038,21,4
STORE_040,SKU_039,13,4
STORE_040,SKU_040,19,7
STORE_040,SKU_041,27,3
STORE_040,SKU_042,22,4
STORE_040,SKU_043,15,2
STORE_040,SKU_044,28,8
STORE_040,SKU_045,28,5
STORE_040,SKU_046,24,9
STORE_040,SKU_047,22,7
STORE_040,SKU_048,11,6
STORE_040,SKU_049,20,10
STORE_040,SKU_050,17,2
STORE_040,SKU_051,35,8
STORE_040,SKU_052,23,8
STORE_040,SKU_053,25,2
STORE_040,SKU_054,33,3
STORE_040,SKU_055,28,2
STORE_040,SKU_056,18,4
STORE_040,SKU_057,43,4
STORE_040,SKU_058,26,6
STORE_040,SKU_059,18,8
STORE_040,SKU_060,29,4
STORE_040,SKU_061,27,5
STORE_040,SKU_062,18,3
STORE_040,SKU_063,26,4
STORE_040,SKU_064,7,7
STORE_040,SKU_065,22,3
STORE_040,SKU_066,30,3
STORE_040,SKU_067,29,4
STORE_040,SKU_068,14,9
STORE_040,SKU_069,33,5
STORE_040,SKU_070,16,9
STORE_040,SKU_071,28,6
STORE_040,SKU_072,29,10
STORE_040,SKU_073,37,5
STORE_040,SKU_074,31,8
STORE_040,SKU_075,26,5
STORE_040,SKU_076,36,9
STORE_040,SKU_077,18,10
STORE_040,SKU_078,22,8
STORE_040,SKU_079,9,7
STORE_040,SKU_080,23,2
STORE_040,SKU_081,26,7
STORE_040,SKU_082,17,8
STORE_040,SKU_083,26,4
STORE_040,SKU_084,37,10
STORE_040,SKU_085,14,8
STORE_040,SKU_086,22,9
STORE_040,SKU_087,17,5
STORE_040,SKU_088,37,6
STORE_040,SKU_089,26,5
STORE_040,SKU_090,24,5
STORE_040,SKU_091,22,10
STORE_040,SKU_092,29,5
STORE_040,SKU_093,16,6
STORE_040,SKU_094,35,6
STORE_040,SKU_095,39,9
STORE_040,SKU_096,12,8
STORE_040,SKU_097,33,7
STORE_040,SKU_098,31,9
STORE_040,SKU_099,20,2
STORE_040,SKU_100,20,7
STORE_040,SKU_101,28,2
STORE_040,SKU_102,25,7
STORE_040,SKU_103,25,5
STORE_040,SKU_104,14,10
STORE_040,SKU_105,26,8
STORE_040,SKU_106,23,4
STORE_040,SKU_107,15,3
STORE_040,SKU_108,14,9
STORE_040,SKU_109,27,8
STORE_040,SKU_110,17,10
STORE_040,SKU_111,15,9
STORE_040,SKU_112,29,3
STORE_040,SKU_113,31,3
STORE_040,SKU_114,25,7
STORE_040,SKU_115,17,6
STORE_040,SKU_116,22,3
STORE_040,SKU_117,19,9
STORE_040,SKU_118,23,6
STORE_040,SKU_119,26,6
STORE_040,SKU_120,15,2
STORE_040,SKU_121,25,4
STORE_040,SKU_122,25,6
STORE_040,SKU_123,26,4
STORE_040,SKU_124,28,10
STORE_040,SKU_125,34,5
STORE_040,SKU_126,21,4
STORE_040,SKU_127,36,5
STORE_040,SKU_128,33,6
STORE_040,SKU_129,32,10
STORE_040,SKU_130,19,2
STORE_040,SKU_131,19,7
STORE_040,SKU_132,25,3
STORE_040,SKU_133,7,3
STORE_040,SKU_134,25,6
STORE_040,SKU_135,23,2
STORE_040,SKU_136,13,3
STORE_040,SKU_137,38,9
STORE_040,SKU_138,15,9
STORE_040,SKU_139,27,3
STORE_040,SKU_140,39,2
STORE_040,SKU_141,42,4
STORE_040,SKU_142,10,9
STORE_040,SKU_143,27,4
STORE_040,SKU_144,40,6
STORE_040,SKU_145,19,3
STORE_040,SKU_146,28,6
STORE_040,SKU_147,44,2
STORE_040,SKU_148,24,2
STORE_040,SKU_149,16,8
STORE_040,SKU_150,14,4
STORE_040,SKU_151,24,2
STORE_040,SKU_152,29,4
STORE_040,SKU_153,28,8
STORE_040,SKU_154,22,7
STORE_040,SKU_155,20,4
STORE_040,SKU_156,21,5
STORE_040,SKU_157,28,3
STORE_040,SKU_158,18,7
STORE_040,SKU_159,16,7
STORE_040,SKU_160,21,5
STORE_040,SKU_161,34,6
STORE_040,SKU_162,25,8
STORE_040,SKU_163,13,9
STORE_040,SKU_164,24,9
STORE_040,SKU_165,18,2
STORE_040,SKU_166,35,6
STORE_040,SKU_167,22,10
STORE_040,SKU_168,33,10
STORE_040,SKU_169,34,5
STORE_040,SKU_170,26,8
STORE_040,SKU_171,26,3
STORE_040,SKU_172,29,7
STORE_040,SKU_173,27,10
STORE_040,SKU_174,24,3
STORE_040,SKU_175,19,6
STORE_040,SKU_176,20,3
STORE_040,SKU_177,28,5
STORE_040,SKU_178,30,6
STORE_040,SKU_179,26,8
STORE_040,SKU_180,29,4
STORE_040,SKU_181,16,2
STORE_040,SKU_182,16,4
STORE_040,SKU_183,32,2
STORE_040,SKU_184,27,10
STORE_040,SKU_185,19,9
STORE_040,SKU_186,21,7
STORE_040,SKU_187,8,10
STORE_040,SKU_188,19,5
STORE_040,SKU_189,20,10
STORE_040,SKU_190,25,5
STORE_040,SKU_191,33,2
STORE_040,SKU_192,13,3
STORE_040,SKU_193,32,8
STORE_040,SKU_194,12,4
STORE_040,SKU_195,32,6
STORE_040,SKU_196,21,7
STORE_040,SKU_197,17,9
STORE_040,SKU_198,21,7
STORE_040,SKU_199,12,4
STORE_040,SKU_200,12,6
STORE_041,SKU_001,19,9
STORE_041,SKU_002,17,9
STORE_041,SKU_003,10,7
STORE_041,SKU_004,15,6
STORE_041,SKU_005,15,2
STORE_041,SKU_006,19,5
STORE_041,SKU_007,3,9
STORE_041,SKU_008,20,8
STORE_041,SKU_009,13,3
STORE_041,SKU_010,22,7
STORE_041,SKU_011,17,3
STORE_041,SKU_012,14,5
STORE_041,SKU_013,15,7
STORE_041,SKU_014,8,9
STORE_041,SKU_015,11,4
STORE_041,SKU_016,18,7
STORE_041,SKU_017,9,7
STORE_041,SKU_018,20,4
STORE_041,SKU_019,13,3
STORE_041,SKU_020,14,6
STORE_041,SKU_021,14,7
STORE_041,SKU_022,4,4
STORE_041,SKU_023,22,3
STORE_041,SKU_024,12,7
STORE_041,SKU_025,12,6
STORE_041,SKU_026,9,6
STORE_041,SKU_027,6,3
STORE_041,SKU_028,9,3
STORE_041,SKU_029,17,2
STORE_041,SKU_030,28,6
STORE_041,SKU_031,14,2
STORE_041,SKU_032,11,6
STORE_041,SKU_033,9,5
STORE_041,SKU_034,14,2
STORE_041,SKU_035,19,9
STORE_041,SKU_036,12,5
STORE_041,SKU_037,12,5
STORE_041,SKU_038,4,6
STORE_041,SKU_039,22,9
STORE_041,SKU_040,12,7
STORE_041,SKU_041,4,4
STORE_041,SKU_042,16,4
STORE_041,SKU_043,8,8
STORE_041,SKU_044,9,10
STORE_041,SKU_045,18,10
STORE_041,SKU_046,10,9
STORE_041,SKU_047,16,7
STORE_041,SKU_048,2,8
STORE_041,SKU_049,14,10
STORE_041,SKU_050,3,4
STORE_041,SKU_051,8,8
STORE_041,SKU_052,17,9
STORE_041,SKU_053,12,10
STORE_041,SKU_054,8,5
STORE_041,SKU_055,15,4
STORE_041,SKU_056,18,9
STORE_041,SKU_057,23,2
STORE_041,SKU_058,18,5
STORE_041,SKU_059,15,4
STORE_041,SKU_060,15,7
STORE_041,SKU_061,24,9
STORE_041,SKU_062,12,4
STORE_041,SKU_063,11,2
STORE_041,SKU_064,7,10
STORE_041,SKU_065,4,8
STORE_041,SKU_066,11,9
STORE_041,SKU_067,8,6
STORE_041,SKU_068,20,3
STORE_041,SKU_069,8,2
STORE_041,SKU_070,20,4
STORE_041,SKU_071,18,9
STORE_041,SKU_072,19,7
STORE_041,SKU_073,10,2
STORE_041,SKU_074,7,9
STORE_041,SKU_075,6,5
STORE_041,SKU_076,14,5
STORE_041,SKU_077,19,9
STORE_041,SKU_078,12,4
STORE_041,SKU_079,16,7
STORE_041,SKU_080,12,2
STORE_041,SKU_081,23,3
STORE_041,SKU_082,22,3
STORE_041,SKU_083,12,3
STORE_041,SKU_084,17,8
STORE_041,SKU_085,15,9
STORE_041,SKU_086,12,4
STORE_041,SKU_087,15,8
STORE_041,SKU_088,8,7
STORE_041,SKU_089,22,4
STORE_041,SKU_090,24,8
STORE_041,SKU_091,5,9
STORE_041,SKU_092,22,4
STORE_041,SKU_093,15,9
STORE_041,SKU_094,8,4
STORE_041,SKU_095,10,8
STORE_041,SKU_096,21,4
STORE_041,SKU_097,15,6
STORE_041,SKU_098,9,3
STORE_041,SKU_099,12,2
STORE_041,SKU_100,14,8
STORE_041,SKU_101,11,3
STORE_041,SKU_102,14,10
STORE_041,SKU_103,8,10
STORE_041,SKU_104,14,5
STORE_041,SKU_105,17,8
STORE_041,SKU_106,9,7
STORE_041,SKU_107,16,2
STORE_041,SKU_108,0,9
STORE_041,SKU_109,21,3
STORE_041,SKU_110,10,9
STORE_041,SKU_111,11,5
STORE_041,SKU_112,7,8
STORE_041,SKU_113,17,2
STORE_041,SKU_114,14,10
STORE_041,SKU_115,20,9
STORE_041,SKU_116,11,10
STORE_041,SKU_117,13,3
STORE_041,SKU_118,16,8
STORE_041,SKU_119,13,4
STORE_041,SKU_120,7,10
STORE_041,SKU_121,7,8
STORE_041,SKU_122,11,4
STORE_041,SKU_123,10,7
STORE_041,SKU_124,22,3
STORE_041,SKU_125,18,6
STORE_041,SKU_126,9,9
STORE_041,SKU_127,15,7
STORE_041,SKU_128,14,10
STORE_041,SKU_129,2,10
STORE_041,SKU_130,1,10
STORE_041,SKU_131,12,7
STORE_041,SKU_132,8,2
STORE_041,SKU_133,0,2
STORE_041,SKU_134,24,6
STORE_041,SKU_135,8,5
STORE_041,SKU_136,18,8
STORE_041,SKU_137,19,8
STORE_041,SKU_138,8,6
STORE_041,SKU_139,17,5
STORE_041,SKU_140,15,4
STORE_041,SKU_141,13,3
STORE_041,SKU_142,6,9
STORE_041,SKU_143,23,5
STORE_041,SKU_144,11,4
STORE_041,SKU_145,2,7
STORE_041,SKU_146,8,8
STORE_041,SKU_147,22,4
STORE_041,SKU_148,20,9
STORE_041,SKU_149,6,10
STORE_041,SKU_150,3,9
STORE_041,SKU_151,13,8
STORE_041,SKU_152,23,10
STORE_041,SKU_153,18,10
STORE_041,SKU_154,19,3
STORE_041,SKU_155,15,6
STORE_041,SKU_156,8,8
STORE_041,SKU_157,8,7
STORE_041,SKU_158,19,9
STORE_041,SKU_159,14,3
STORE_041,SKU_160,13,10
STORE_041,SKU_161,17,3
STORE_041,SKU_162,24,7
STORE_041,SKU_163,16,4
STORE_041,SKU_164,1,2
STORE_041,SKU_165,9,6
STORE_041,SKU_166,16,8
STORE_041,SKU_167,14,2
STORE_041,SKU_168,8,6
STORE_041,SKU_169,17,4
STORE_041,SKU_170,9,5
STORE_041,SKU_171,16,5
STORE_041,SKU_172,12,9
STORE_041,SKU_173,10,8
STORE_041,SKU_174,5,8
STORE_041,SKU_175,19,7
STORE_041,SKU_176,14,9
STORE_041,SKU_177,13,2
STORE_041,SKU_178,10,8
STORE_041,SKU_179,15,9
STORE_041,SKU_180,2,6
STORE_041,SKU_181,8,9
STORE_041,SKU_182,11,2
STORE_041,SKU_183,14,4
STORE_041,SKU_184,9,9
STORE_041,SKU_185,17,5
STORE_041,SKU_186,20,3
STORE_041,SKU_187,7,3
STORE_041,SKU_188,11,10
STORE_041,SKU_189,14,10
STORE_041,SKU_190,22,2
STORE_041,SKU_191,17,7
STORE_041,SKU_192,10,5
STORE_041,SKU_193,24,4
STORE_041,SKU_194,14,2
STORE_041,SKU_195,7,5
STORE_041,SKU_196,24,9
STORE_041,SKU_197,5,7
STORE_041,SKU_198,15,2
STORE_041,SKU_199,18,5
STORE_041,SKU_200,12,3
STORE_042,SKU_001,12,3
STORE_042,SKU_002,16,5
STORE_042,SKU_003,5,10
STORE_042,SKU_004,4,8
STORE_042,SKU_005,14,8
STORE_042,SKU_006,12,5
STORE_042,SKU_007,18,2
STORE_042,SKU_008,15,7
STORE_042,SKU_009,11,6
STORE_042,SKU_010,21,9
STORE_042,SKU_011,9,2
STORE_042,SKU_012,10,2
STORE_042,SKU_013,22,4
STORE_042,SKU_014,16,7
STORE_042,SKU_015,3,10
STORE_042,SKU_016,5,2
STORE_042,SKU_017,8,9
STORE_042,SKU_018,6,8
STORE_042,SKU_019,11,8
STORE_042,SKU_020,18,8
STORE_042,SKU_021,12,2
STORE_042,SKU_022,18,2
STORE_042,SKU_023,14,10
STORE_042,SKU_024,17,4
STORE_042,SKU_025,4,8
STORE_042,SKU_026,9,7
STORE_042,SKU_027,1,5
STORE_042,SKU_028,14,8
STORE_042,SKU_029,5,6
STORE_042,SKU_030,13,9
STORE_042,SKU_031,10,7
STORE_042,SKU_032,15,6
STORE_042,SKU_033,20,8
STORE_042,SKU_034,10,2
STORE_042,SKU_035,9,10
STORE_042,SKU_036,21,9
STORE_042,SKU_037,10,2
STORE_042,SKU_038,5,10
STORE_042,SKU_039,16,2
STORE_042,SKU_040,6,5
STORE_042,SKU_041,16,8
STORE_042,SKU_042,3,7
STORE_042,SKU_043,8,7
STORE_042,SKU_044,7,7
STORE_042,SKU_045,3,7
STORE_042,SKU_046,6,9
STORE_042,SKU_047,22,8
STORE_042,SKU_048,13,9
STORE_042,SKU_049,15,2
STORE_042,SKU_050,23,3
STORE_042,SKU_051,17,3
STORE_042,SKU_052,14,2
STORE_042,SKU_053,8,6
STORE_042,SKU_054,14,7
STORE_042,SKU_055,8,7
STORE_042,SKU_056,13,7
STORE_042,SKU_057,17,7
STORE_042,SKU_058,13,5
STORE_042,SKU_059,5,10
STORE_042,SKU_060,2,5
STORE_042,SKU_061,15,7
STORE_042,SKU_062,17,8
STORE_042,SKU_063,7,6
STORE_042,SKU_064,2,4
STORE_042,SKU_065,12,5
STORE_042,SKU_066,16,7
STORE_042,SKU_067,14,4
STORE_042,SKU_068,7,10
STORE_042,SKU_069,16,3
STORE_042,SKU_070,21,6
STORE_042,SKU_071,11,9
STORE_042,SKU_072,17,10
STORE_042,SKU_073,9,2
STORE_042,SKU_074,6,4
STORE_042,SKU_075,12,2
STORE_042,SKU_076,17,9
STORE_042,SKU_077,15,9
STORE_042,SKU_078,11,4
STORE_042,SKU_079,15,8
STORE_042,SKU_080,16,10
STORE_042,SKU_081,19,8
STORE_042,SKU_082,16,4
STORE_042,SKU_083,12,3
STORE_042,SKU_084,20,9
STORE_042,SKU_085,14,2
STORE_042,SKU_086,21,9
STORE_042,SKU_087,5,3
STORE_042,SKU_088,7,9
STORE_042,SKU_089,11,5
STORE_042,SKU_090,11,5
STORE_042,SKU_091,20,3
STORE_042,SKU_092,15,6
STORE_042,SKU_093,14,4
STORE_042,SKU_094,16,10
STORE_042,SKU_095,4,7
STORE_042,SKU_096,18,10
STORE_042,SKU_097,14,6
STORE_042,SKU_098,8,2
STORE_042,SKU_099,13,4
STORE_042,SKU_100,8,6
STORE_042,SKU_101,15,4
STORE_042,SKU_102,11,4
STORE_042,SKU_103,11,8
STORE_042,SKU_104,6,8
STORE_042,SKU_105,9,2
STORE_042,SKU_106,19,2
STORE_042,SKU_107,4,2
STORE_042,SKU_108,5,8
STORE_042,SKU_109,6,10
STORE_042,SKU_110,7,8
STORE_042,SKU_111,3,9
STORE_042,SKU_112,4,10
STORE_042,SKU_113,10,2
STORE_042,SKU_114,3,2
STORE_042,SKU_115,22,4
STORE_042,SKU_116,7,4
STORE_042,SKU_117,9,9
STORE_042,SKU_118,8,9
STORE_042,SKU_119,11,4
STORE_042,SKU_120,6,4
STORE_042,SKU_121,15,7
STORE_042,SKU_122,8,5
STORE_042,SKU_123,14,5
STORE_042,SKU_124,20,6
STORE_042,SKU_125,18,10
STORE_042,SKU_126,6,6
STORE_042,SKU_127,19,10
STORE_042,SKU_128,16,7
STORE_042,SKU_129,10,10
STORE_042,SKU_130,0,9
STORE_042,SKU_131,7,5
STORE_042,SKU_132,5,3
STORE_042,SKU_133,2,6
STORE_042,SKU_134,6,7
STORE_042,SKU_135,14,2
STORE_042,SKU_136,8,8
STORE_042,SKU_137,15,5
STORE_042,SKU_138,12,4
STORE_042,SKU_139,6,3
STORE_042,SKU_140,15,8
STORE_042,SKU_141,14,3
STORE_042,SKU_142,9,5
STORE_042,SKU_143,16,3
STORE_042,SKU_144,20,7
STORE_042,SKU_145,9,3
STORE_042,SKU_146,7,2
STORE_042,SKU_147,22,5
STORE_042,SKU_148,13,7
STORE_042,SKU_149,20,5
STORE_042,SKU_150,7,5
STORE_042,SKU_151,12,9
STORE_042,SKU_152,19,7
STORE_042,SKU_153,12,4
STORE_042,SKU_154,21,9
STORE_042,SKU_155,16,2
STORE_042,SKU_156,16,7
STORE_042,SKU_157,15,9
STORE_042,SKU_158,6,7
STORE_042,SKU_159,14,8
STORE_042,SKU_160,7,7
STORE_042,SKU_161,9,4
STORE_042,SKU_162,11,10
STORE_042,SKU_163,17,9
STORE_042,SKU_164,19,9
STORE_042,SKU_165,4,2
STORE_042,SKU_166,21,6
STORE_042,SKU_167,11,9
STORE_042,SKU_168,4,3
STORE_042,SKU_169,8,9
STORE_042,SKU_170,8,2
STORE_042,SKU_171,14,9
STORE_042,SKU_172,3,10
STORE_042,SKU_173,2,5
STORE_042,SKU_174,21,7
STORE_042,SKU_175,0,3
STORE_042,SKU_176,20,6
STORE_042,SKU_177,14,10
STORE_042,SKU_178,4,8
STORE_042,SKU_179,9,6
STORE_042,SKU_180,20,7
STORE_042,SKU_181,16,4
STORE_042,SKU_182,6,5
STORE_042,SKU_183,15,4
STORE_042,SKU_184,14,8
STORE_042,SKU_185,21,3
STORE_042,SKU_186,10,6
STORE_042,SKU_187,7,3
STORE_042,SKU_188,14,7
STORE_042,SKU_189,14,6
STORE_042,SKU_190,7,7
STORE_042,SKU_191,7,9
STORE_042,SKU_192,16,8
STORE_042,SKU_193,1,9
STORE_042,SKU_194,20,7
STORE_042,SKU_195,3,10
STORE_042,SKU_196,8,7
STORE_042,SKU_197,19,6
STORE_042,SKU_198,9,5
STORE_042,SKU_199,25,5
STORE_042,SKU_200,8,3
STORE_043,SKU_001,11,7
STORE_043,SKU_002,25,7
STORE_043,SKU_003,7,9
STORE_043,SKU_004,11,8
STORE_043,SKU_005,10,7
STORE_043,SKU_006,10,7
STORE_043,SKU_007,20,4
STORE_043,SKU_008,16,4
STORE_043,SKU_009,6,8
STORE_043,SKU_010,16,6
STORE_043,SKU_011,13,3
STORE_043,SKU_012,12,4
STORE_043,SKU_013,10,10
STORE_043,SKU_014,14,3
STORE_043,SKU_015,13,9
STORE_043,SKU_016,4,4
STORE_043,SKU_017,7,7
STORE_043,SKU_018,11,7
STORE_043,SKU_019,19,8
STORE_043,SKU_020,17,3
STORE_043,SKU_021,11,4
STORE_043,SKU_022,10,4
STORE_043,SKU_023,25,5
STORE_043,SKU_024,6,6
STORE_043,SKU_025,14,4
STORE_043,SKU_026,13,9
STORE_043,SKU_027,14,3
STORE_043,SKU_028,6,7
STORE_043,SKU_029,10,2
STORE_043,SKU_030,28,9
STORE_043,SKU_031,9,9
STORE_043,SKU_032,20,9
STORE_043,SKU_033,8,8
STORE_043,SKU_034,13,3
STORE_043,SKU_035,2,3
STORE_043,SKU_036,4,3
STORE_043,SKU_037,11,7
STORE_043,SKU_038,14,6
STORE_043,SKU_039,8,4
STORE_043,SKU_040,6,2
STORE_043,SKU_041,15,9
STORE_043,SKU_042,8,3
STORE_043,SKU_043,8,10
STORE_043,SKU_044,16,4
STORE_043,SKU_045,12,10
STORE_043,SKU_046,9,10
STORE_043,SKU_047,15,9
STORE_043,SKU_048,5,3
STORE_043,SKU_049,12,10
STORE_043,SKU_050,6,9
STORE_043,SKU_051,14,10
STORE_043,SKU_052,9,9
STORE_043,SKU_053,12,8
STORE_043,SKU_054,15,6
STORE_043,SKU_055,9,2
STORE_043,SKU_056,15,10
STORE_043,SKU_057,8,3
STORE_043,SKU_058,13,5
STORE_043,SKU_059,6,9
STORE_043,SKU_060,13,7
STORE_043,SKU_061,17,3
STORE_043,SKU_062,7,7
STORE_043,SKU_063,14,2
STORE_043,SKU_064,18,2
STORE_043,SKU_065,3,3
STORE_043,SKU_066,4,7
STORE_043,SKU_067,7,9
STORE_043,SKU_068,11,2
STORE_043,SKU_069,9,9
STORE_043,SKU_070,13,2
STORE_043,SKU_071,14,2
STORE_043,SKU_072,9,2
STORE_043,SKU_073,13,4
STORE_043,SKU_074,6,6
STORE_043,SKU_075,19,5
STORE_043,SKU_076,8,8
STORE_043,SKU_077,9,7
STORE_043,SKU_078,12,4
STORE_043,SKU_079,0,7
STORE_043,SKU_080,10,5
STORE_043,SKU_081,3,8
STORE_043,SKU_082,18,7
STORE_043,SKU_083,13,6
STORE_043,SKU_084,11,6
STORE_043,SKU_085,7,7
STORE_043,SKU_086,17,2
STORE_043,SKU_087,11,9
STORE_043,SKU_088,18,2
STORE_043,SKU_089,12,3
STORE_043,SKU_090,8,8
STORE_043,SKU_091,11,6
STORE_043,SKU_092,12,10
STORE_043,SKU_093,0,2
STORE_043,SKU_094,9,8
STORE_043,SKU_095,18,8
STORE_043,SKU_096,22,7
STORE_043,SKU_097,6,6
STORE_043,SKU_098,16,4
STORE_043,SKU_099,7,3
STORE_043,SKU_100,16,7
STORE_043,SKU_101,11,4
STORE_043,SKU_102,10,7
STORE_043,SKU_103,10,7
STORE_043,SKU_104,9,5
STORE_043,SKU_105,14,3
STORE_043,SKU_106,12,6
STORE_043,SKU_107,14,5
STORE_043,SKU_108,4,4
STORE_043,SKU_109,23,8
STORE_043,SKU_110,11,6
STORE_043,SKU_111,11,6
STORE_043,SKU_112,22,6
STORE_043,SKU_113,13,6
STORE_043,SKU_114,14,4
STORE_043,SKU_115,17,4
STORE_043,SKU_116,18,9
STORE_043,SKU_117,11,3
STORE_043,SKU_118,17,2
STORE_043,SKU_119,19,8
STORE_043,SKU_120,14,5
STORE_043,SKU_121,19,10
STORE_043,SKU_122,11,9
STORE_043,SKU_123,25,8
STORE_043,SKU_124,13,9
STORE_043,SKU_125,11,4
STORE_043,SKU_126,5,10
STORE_043,SKU_127,10,10
STORE_043,SKU_128,20,9
STORE_043,SKU_129,4,3
STORE_043,SKU_130,14,4
STORE_043,SKU_131,10,5
STORE_043,SKU_132,21,2
STORE_043,SKU_133,11,3
STORE_043,SKU_134,18,5
STORE_043,SKU_135,9,6
STORE_043,SKU_136,7,6
STORE_043,SKU_137,21,2
STORE_043,SKU_138,1,7
STORE_043,SKU_139,13,2
STORE_043,SKU_140,11,7
STORE_043,SKU_141,19,6
STORE_043,SKU_142,13,7
STORE_043,SKU_143,25,8
STORE_043,SKU_144,14,6
STORE_043,SKU_145,3,7
STORE_043,SKU_146,21,4
STORE_043,SKU_147,7,9
STORE_043,SKU_148,20,2
STORE_043,SKU_149,23,8
STORE_043,SKU_150,19,10
STORE_043,SKU_151,14,8
STORE_043,SKU_152,13,6
STORE_043,SKU_153,2,9
STORE_043,SKU_154,17,5
STORE_043,SKU_155,12,4
STORE_043,SKU_156,14,6
STORE_043,SKU_157,11,5
STORE_043,SKU_158,3,9
STORE_043,SKU_159,16,7
STORE_043,SKU_160,5,7
STORE_043,SKU_161,8,9
STORE_043,SKU_162,15,2
STORE_043,SKU_163,7,5
STORE_043,SKU_164,5,5
STORE_043,SKU_165,6,8
STORE_043,SKU_166,20,3
STORE_043,SKU_167,17,3
STORE_043,SKU_168,11,8
STORE_043,SKU_169,5,3
STORE_043,SKU_170,12,6
STORE_043,SKU_171,20,3
STORE_043,SKU_172,0,5
STORE_043,SKU_173,11,8
STORE_043,SKU_174,14,4
STORE_043,SKU_175,8,10
STORE_043,SKU_176,14,4
STORE_043,SKU_177,18,9
STORE_043,SKU_178,20,2
STORE_043,SKU_179,16,9
STORE_043,SKU_180,16,5
STORE_043,SKU_181,11,2
STORE_043,SKU_182,8,8
STORE_043,SKU_183,13,6
STORE_043,SKU_184,15,9
STORE_043,SKU_185,24,9
STORE_043,SKU_186,21,3
STORE_043,SKU_187,17,4
STORE_043,SKU_188,19,10
STORE_043,SKU_189,2,6
STORE_043,SKU_190,11,8
STORE_043,SKU_191,11,3
STORE_043,SKU_192,3,10
STORE_043,SKU_193,9,2
STORE_043,SKU_194,14,3
STORE_043,SKU_195,17,5
STORE_043,SKU_196,6,8
STORE_043,SKU_197,11,6
STORE_043,SKU_198,13,2
STORE_043,SKU_199,14,5
STORE_043,SKU_200,1,3
STORE_044,SKU_001,16,8
STORE_044,SKU_002,8,9
STORE_044,SKU_003,16,6
STORE_044,SKU_004,18,8
STORE_044,SKU_005,3,4
STORE_044,SKU_006,17,5
STORE_044,SKU_007,8,3
STORE_044,SKU_008,16,4
STORE_044,SKU_009,4,4
STORE_044,SKU_010,14,3
STORE_044,SKU_011,16,6
STORE_044,SKU_012,5,7
STORE_044,SKU_013,13,10
STORE_044,SKU_014,9,3
STORE_044,SKU_015,14,2
STORE_044,SKU_016,3,3
STORE_044,SKU_017,26,2
STORE_044,SKU_018,12,6
STORE_044,SKU_019,22,8
STORE_044,SKU_020,15,8
STORE_044,SKU_021,18,2
STORE_044,SKU_022,9,8
STORE_044,SKU_023,14,10
STORE_044,SKU_024,19,6
STORE_044,SKU_025,15,9
STORE_044,SKU_026,5,8
STORE_044,SKU_027,1,3
STORE_044,SKU_028,16,9
STORE_044,SKU_029,12,9
STORE_044,SKU_030,9,6
STORE_044,SKU_031,12,4
STORE_044,SKU_032,21,2
STORE_044,SKU_033,1,7
STORE_044,SKU_034,20,4
STORE_044,SKU_035,16,2
STORE_044,SKU_036,6,8
STORE_044,SKU_037,2,9
STORE_044,SKU_038,7,9
STORE_044,SKU_039,8,6
STORE_044,SKU_040,18,4
STORE_044,SKU_041,21,8
STORE_044,SKU_042,8,7
STORE_044,SKU_043,3,7
STORE_044,SKU_044,17,2
STORE_044,SKU_045,6,10
