date,store_id,city,sku_id,power_cluster,predicted_demand,confidence_score,lower_bound,upper_bound
2023-07-03,STORE_025,Hyderabad,SKU_056,very_high,3.04,0.92,2.97,3.11
2023-07-04,STORE_025,Hyderabad,SKU_056,very_high,3.04,0.38,1.71,4.37
2023-07-05,STORE_025,Hyderabad,SKU_056,very_high,3.04,0.61,2.24,3.84
2023-07-06,STORE_025,Hyderabad,SKU_056,very_high,3.04,0.3,1.52,4.56
2023-07-07,STORE_025,Hyderabad,SKU_056,very_high,3.04,0.72,2.5,3.58
2023-07-01,STORE_033,Kolkata,SKU_153,very_high,7.51,0.69,6.0,9.02
2023-07-02,STORE_033,Kolkata,SKU_153,very_high,7.49,0.58,5.38,9.6
2023-07-03,STORE_033,Kolkata,SKU_153,very_high,5.93,0.91,5.75,6.11
2023-07-04,STORE_033,Kolkata,SKU_153,very_high,5.93,0.41,3.48,8.38
2023-07-05,STORE_033,Kolkata,SKU_153,very_high,5.93,0.81,5.31,6.55
2023-07-06,STORE_033,Kolkata,SKU_153,very_high,5.94,0.38,3.32,8.56
2023-07-07,STORE_033,Kolkata,SKU_153,very_high,5.94,0.9,5.71,6.17
2023-07-01,STORE_041,Jaipur,SKU_090,high,3.94,0.32,2.03,5.85
2023-07-02,STORE_041,Jaipur,SKU_090,high,3.94,0.92,3.84,4.04
2023-07-03,STORE_041,Jaipur,SKU_090,high,3.16,0.67,2.48,3.84
2023-07-04,STORE_041,Jaipur,SKU_090,high,3.16,0.49,2.05,4.27
2023-07-05,STORE_041,Jaipur,SKU_090,high,3.16,0.3,1.59,4.73
2023-07-06,STORE_041,Jaipur,SKU_090,high,3.16,0.62,2.36,3.96
2023-07-07,STORE_041,Jaipur,SKU_090,high,3.16,0.53,2.14,4.18
2023-07-01,STORE_045,Jaipur,SKU_089,very_high,2.56,0.92,2.5,2.62
2023-07-02,STORE_045,Jaipur,SKU_089,very_high,2.56,0.89,2.45,2.67
2023-07-03,STORE_045,Jaipur,SKU_089,very_high,2.27,0.71,1.84,2.7
2023-07-04,STORE_045,Jaipur,SKU_089,very_high,2.27,0.44,1.38,3.16
2023-07-05,STORE_045,Jaipur,SKU_089,very_high,2.27,0.9,2.18,2.36
2023-07-06,STORE_045,Jaipur,SKU_089,very_high,2.27,0.53,1.54,3.0
2023-07-07,STORE_045,Jaipur,SKU_089,very_high,2.27,0.67,1.78,2.76
2023-07-01,STORE_042,Jaipur,SKU_097,high,4.0,0.61,2.96,5.04
2023-07-02,STORE_042,Jaipur,SKU_097,high,4.0,0.83,3.63,4.37
2023-07-03,STORE_042,Jaipur,SKU_097,high,3.47,0.82,3.11,3.83
2023-07-04,STORE_042,Jaipur,SKU_097,high,3.47,0.89,3.31,3.63
2023-07-05,STORE_042,Jaipur,SKU_097,high,3.47,0.59,2.5,4.44
2023-07-06,STORE_042,Jaipur,SKU_097,high,3.41,0.68,2.69,4.13
2023-07-07,STORE_042,Jaipur,SKU_097,high,3.41,0.75,2.89,3.93
2023-07-01,STORE_021,Bangalore,SKU_131,low,11.44,0.87,10.72,12.16
2023-07-02,STORE_021,Bangalore,SKU_131,low,11.43,0.39,6.54,16.32
2023-07-03,STORE_021,Bangalore,SKU_131,low,8.85,0.35,4.78,12.92
2023-07-04,STORE_021,Bangalore,SKU_131,low,8.85,0.55,6.14,11.56
2023-07-05,STORE_021,Bangalore,SKU_131,low,8.85,0.59,6.42,11.28
2023-07-06,STORE_021,Bangalore,SKU_131,low,8.9,0.41,5.2,12.6
2023-07-07,STORE_021,Bangalore,SKU_131,low,8.9,0.38,4.98,12.82
2023-07-01,STORE_048,Lucknow,SKU_116,low,13.9,0.39,7.91,19.89
2023-07-02,STORE_048,Lucknow,SKU_116,low,13.89,0.3,6.98,20.8
2023-07-03,STORE_048,Lucknow,SKU_116,low,10.84,0.69,8.7,12.98
2023-07-04,STORE_048,Lucknow,SKU_116,low,10.84,0.52,7.29,14.39
2023-07-05,STORE_048,Lucknow,SKU_116,low,10.84,0.45,6.69,14.99
2023-07-06,STORE_048,Lucknow,SKU_116,low,10.86,0.78,9.41,12.31
2023-07-07,STORE_048,Lucknow,SKU_116,low,10.86,0.59,7.86,13.86
2023-07-01,STORE_025,Hyderabad,SKU_188,low,6.38,0.77,5.5,7.26
2023-07-02,STORE_025,Hyderabad,SKU_188,low,6.36,0.62,4.73,7.99
2023-07-03,STORE_025,Hyderabad,SKU_188,low,5.07,0.89,4.82,5.32
2023-07-04,STORE_025,Hyderabad,SKU_188,low,5.07,0.77,4.36,5.78
2023-07-05,STORE_025,Hyderabad,SKU_188,low,5.07,0.86,4.72,5.42
2023-07-06,STORE_025,Hyderabad,SKU_188,low,5.13,0.56,3.59,6.67
2023-07-07,STORE_025,Hyderabad,SKU_188,low,5.13,0.77,4.44,5.82
2023-07-01,STORE_016,Bangalore,SKU_170,high,13.65,0.68,10.77,16.53
2023-07-02,STORE_016,Bangalore,SKU_170,high,13.65,0.38,7.63,19.67
2023-07-03,STORE_016,Bangalore,SKU_170,high,10.65,0.7,8.62,12.68
2023-07-04,STORE_016,Bangalore,SKU_170,high,10.65,0.76,9.1,12.2
2023-07-05,STORE_016,Bangalore,SKU_170,high,10.65,0.34,5.64,15.66
2023-07-06,STORE_016,Bangalore,SKU_170,high,10.64,0.86,9.93,11.35
2023-07-07,STORE_016,Bangalore,SKU_170,high,10.64,0.92,10.4,10.88
2023-07-01,STORE_045,Jaipur,SKU_079,medium,1.87,0.91,1.81,1.93
2023-07-02,STORE_045,Jaipur,SKU_079,medium,1.87,0.38,1.05,2.69
2023-07-03,STORE_045,Jaipur,SKU_079,medium,1.7,0.56,1.19,2.21
2023-07-04,STORE_045,Jaipur,SKU_079,medium,1.7,0.38,0.95,2.45
2023-07-05,STORE_045,Jaipur,SKU_079,medium,1.7,0.56,1.19,2.21
2023-07-06,STORE_045,Jaipur,SKU_079,medium,1.69,0.84,1.54,1.84
2023-07-07,STORE_045,Jaipur,SKU_079,medium,1.69,0.44,1.03,2.35
2023-07-01,STORE_026,Hyderabad,SKU_051,very_high,2.66,0.42,1.58,3.74
2023-07-02,STORE_026,Hyderabad,SKU_051,very_high,2.66,0.67,2.09,3.23
2023-07-03,STORE_026,Hyderabad,SKU_051,very_high,2.32,0.62,1.72,2.92
2023-07-04,STORE_026,Hyderabad,SKU_051,very_high,2.32,0.76,1.99,2.65
2023-07-05,STORE_026,Hyderabad,SKU_051,very_high,2.32,0.41,1.36,3.28
2023-07-06,STORE_026,Hyderabad,SKU_051,very_high,2.31,0.56,1.61,3.01
2023-07-07,STORE_026,Hyderabad,SKU_051,very_high,2.31,0.46,1.43,3.19
2023-07-01,STORE_044,Jaipur,SKU_078,low,1.87,0.52,1.25,2.49
2023-07-02,STORE_044,Jaipur,SKU_078,low,1.87,0.36,1.01,2.73
2023-07-03,STORE_044,Jaipur,SKU_078,low,1.7,0.35,0.92,2.48
2023-07-04,STORE_044,Jaipur,SKU_078,low,1.7,0.59,1.23,2.17
2023-07-05,STORE_044,Jaipur,SKU_078,low,1.7,0.37,0.94,2.46
2023-07-06,STORE_044,Jaipur,SKU_078,low,1.69,0.57,1.19,2.19
2023-07-07,STORE_044,Jaipur,SKU_078,low,1.69,0.33,0.88,2.5
2023-07-01,STORE_046,Lucknow,SKU_143,high,17.37,0.36,9.52,25.22
2023-07-02,STORE_046,Lucknow,SKU_143,high,17.37,0.33,9.13,25.61
2023-07-03,STORE_046,Lucknow,SKU_143,high,13.64,0.8,12.08,15.2
2023-07-04,STORE_046,Lucknow,SKU_143,high,13.76,0.56,9.61,17.91
2023-07-05,STORE_046,Lucknow,SKU_143,high,13.76,0.8,12.13,15.39
2023-07-06,STORE_046,Lucknow,SKU_143,high,13.96,0.66,10.84,17.08
2023-07-07,STORE_046,Lucknow,SKU_143,high,13.96,0.72,11.5,16.42
2023-07-01,STORE_030,Chennai,SKU_009,very_high,17.36,0.62,12.96,21.76
2023-07-02,STORE_030,Chennai,SKU_009,very_high,17.34,0.59,12.51,22.17
2023-07-03,STORE_030,Chennai,SKU_009,very_high,13.3,0.42,7.91,18.69
2023-07-04,STORE_030,Chennai,SKU_009,very_high,13.3,0.71,10.87,15.73
2023-07-05,STORE_030,Chennai,SKU_009,very_high,13.3,0.75,11.27,15.33
2023-07-06,STORE_030,Chennai,SKU_009,very_high,13.32,0.34,7.08,19.56
2023-07-07,STORE_030,Chennai,SKU_009,very_high,13.32,0.7,10.76,15.88
2023-07-01,STORE_024,Hyderabad,SKU_114,low,3.74,0.82,3.35,4.13
2023-07-02,STORE_024,Hyderabad,SKU_114,low,3.74,0.8,3.31,4.17
2023-07-03,STORE_024,Hyderabad,SKU_114,low,3.04,0.69,2.42,3.66
2023-07-04,STORE_024,Hyderabad,SKU_114,low,3.04,0.83,2.76,3.32
2023-07-05,STORE_024,Hyderabad,SKU_114,low,3.04,0.53,2.06,4.02
2023-07-06,STORE_024,Hyderabad,SKU_114,low,3.04,0.32,1.57,4.51
2023-07-07,STORE_024,Hyderabad,SKU_114,low,3.04,0.42,1.8,4.28
2023-07-01,STORE_034,Kolkata,SKU_004,very_high,6.46,0.94,6.4,6.52
2023-07-02,STORE_034,Kolkata,SKU_004,very_high,6.46,0.79,5.67,7.25
2023-07-03,STORE_034,Kolkata,SKU_004,very_high,4.89,0.63,3.68,6.1
2023-07-04,STORE_034,Kolkata,SKU_004,very_high,4.89,0.39,2.77,7.01
2023-07-05,STORE_034,Kolkata,SKU_004,very_high,4.89,0.36,2.67,7.11
2023-07-06,STORE_034,Kolkata,SKU_004,very_high,4.9,0.47,3.08,6.72
2023-07-07,STORE_034,Kolkata,SKU_004,very_high,4.9,0.35,2.63,7.17
2023-07-01,STORE_031,Kolkata,SKU_005,medium,4.89,0.58,3.5,6.28
2023-07-02,STORE_031,Kolkata,SKU_005,medium,4.89,0.5,3.2,6.58
2023-07-03,STORE_031,Kolkata,SKU_005,medium,3.93,0.52,2.64,5.22
2023-07-04,STORE_031,Kolkata,SKU_005,medium,3.93,0.84,3.59,4.27
2023-07-05,STORE_031,Kolkata,SKU_005,medium,3.93,0.85,3.62,4.24
2023-07-06,STORE_031,Kolkata,SKU_005,medium,3.93,0.58,2.81,5.05
2023-07-07,STORE_031,Kolkata,SKU_005,medium,3.93,0.37,2.19,5.67
2023-07-01,STORE_009,Delhi,SKU_068,low,3.85,0.73,3.2,4.5
2023-07-02,STORE_009,Delhi,SKU_068,low,3.85,0.88,3.64,4.06
2023-07-03,STORE_009,Delhi,SKU_068,low,3.07,0.61,2.26,3.88
2023-07-04,STORE_009,Delhi,SKU_068,low,3.07,0.38,1.73,4.41
2023-07-05,STORE_009,Delhi,SKU_068,low,3.07,0.85,2.84,3.3
2023-07-06,STORE_009,Delhi,SKU_068,low,3.1,0.66,2.42,3.78
2023-07-07,STORE_009,Delhi,SKU_068,low,3.1,0.41,1.82,4.38
2023-07-01,STORE_040,Ahmedabad,SKU_007,high,23.54,0.34,12.42,34.66
2023-07-02,STORE_040,Ahmedabad,SKU_007,high,23.54,0.5,15.35,31.73
2023-07-03,STORE_040,Ahmedabad,SKU_007,high,18.32,0.59,13.27,23.37
2023-07-04,STORE_040,Ahmedabad,SKU_007,high,18.32,0.79,16.06,20.58
2023-07-05,STORE_040,Ahmedabad,SKU_007,high,18.32,0.39,10.36,26.28
2023-07-06,STORE_040,Ahmedabad,SKU_007,high,18.34,0.5,11.96,24.72
2023-07-07,STORE_040,Ahmedabad,SKU_007,high,18.4,0.63,13.91,22.89
2023-07-01,STORE_049,Lucknow,SKU_060,medium,3.82,0.7,3.08,4.56
2023-07-02,STORE_049,Lucknow,SKU_060,medium,3.82,0.8,3.39,4.25
2023-07-03,STORE_049,Lucknow,SKU_060,medium,3.07,0.61,2.27,3.87
2023-07-04,STORE_049,Lucknow,SKU_060,medium,3.07,0.86,2.86,3.28
2023-07-05,STORE_049,Lucknow,SKU_060,medium,3.07,0.78,2.67,3.47
2023-07-06,STORE_049,Lucknow,SKU_060,medium,3.1,0.76,2.64,3.56
2023-07-07,STORE_049,Lucknow,SKU_060,medium,3.1,0.75,2.61,3.59
2023-07-01,STORE_015,Delhi,SKU_009,high,12.57,0.74,10.55,14.59
2023-07-02,STORE_015,Delhi,SKU_009,high,12.56,0.44,7.6,17.52
2023-07-03,STORE_015,Delhi,SKU_009,high,9.61,0.41,5.63,13.59
2023-07-04,STORE_015,Delhi,SKU_009,high,9.61,0.78,8.36,10.86
2023-07-05,STORE_015,Delhi,SKU_009,high,9.61,0.56,6.76,12.46
2023-07-06,STORE_015,Delhi,SKU_009,high,9.67,0.82,8.72,10.62
2023-07-07,STORE_015,Delhi,SKU_009,high,9.67,0.57,6.85,12.49
2023-07-01,STORE_040,Ahmedabad,SKU_065,very_high,11.53,0.44,6.98,16.08
2023-07-02,STORE_040,Ahmedabad,SKU_065,very_high,11.52,0.46,7.21,15.83
2023-07-03,STORE_040,Ahmedabad,SKU_065,very_high,8.77,0.48,5.58,11.96
2023-07-04,STORE_040,Ahmedabad,SKU_065,very_high,8.77,0.58,6.26,11.28
2023-07-05,STORE_040,Ahmedabad,SKU_065,very_high,8.77,0.45,5.38,12.16
2023-07-06,STORE_040,Ahmedabad,SKU_065,very_high,8.83,0.61,6.54,11.12
2023-07-07,STORE_040,Ahmedabad,SKU_065,very_high,8.83,0.33,4.61,13.05
2023-07-01,STORE_044,Jaipur,SKU_166,very_high,2.56,0.54,1.76,3.36
2023-07-02,STORE_044,Jaipur,SKU_166,very_high,2.56,0.45,1.57,3.55
2023-07-03,STORE_044,Jaipur,SKU_166,very_high,2.27,0.88,2.15,2.39
2023-07-04,STORE_044,Jaipur,SKU_166,very_high,2.27,0.81,2.03,2.51
2023-07-05,STORE_044,Jaipur,SKU_166,very_high,2.27,0.74,1.9,2.64
2023-07-06,STORE_044,Jaipur,SKU_166,very_high,2.27,0.33,1.2,3.34
2023-07-07,STORE_044,Jaipur,SKU_166,very_high,2.27,0.67,1.78,2.76
2023-07-01,STORE_003,Mumbai,SKU_041,high,14.46,0.31,7.36,21.56
2023-07-02,STORE_003,Mumbai,SKU_041,high,14.44,0.53,9.73,19.15
2023-07-03,STORE_003,Mumbai,SKU_041,high,11.42,0.51,7.57,15.27
2023-07-04,STORE_003,Mumbai,SKU_041,high,11.42,0.41,6.69,16.15
2023-07-05,STORE_003,Mumbai,SKU_041,high,11.42,0.51,7.57,15.27
2023-07-06,STORE_003,Mumbai,SKU_041,high,11.41,0.88,10.79,12.03
2023-07-07,STORE_003,Mumbai,SKU_041,high,11.41,0.71,9.33,13.49
2023-07-01,STORE_026,Hyderabad,SKU_015,very_high,1.99,0.65,1.53,2.45
2023-07-02,STORE_026,Hyderabad,SKU_015,very_high,1.99,0.66,1.55,2.43
2023-07-03,STORE_026,Hyderabad,SKU_015,very_high,1.76,0.47,1.11,2.41
2023-07-04,STORE_026,Hyderabad,SKU_015,very_high,1.76,0.34,0.94,2.58
2023-07-05,STORE_026,Hyderabad,SKU_015,very_high,1.76,0.59,1.27,2.25
2023-07-06,STORE_026,Hyderabad,SKU_015,very_high,1.76,0.92,1.72,1.8
2023-07-07,STORE_026,Hyderabad,SKU_015,very_high,1.76,0.82,1.58,1.94
2023-07-01,STORE_005,Mumbai,SKU_020,medium,7.52,0.56,5.28,9.76
2023-07-02,STORE_005,Mumbai,SKU_020,medium,7.5,0.66,5.82,9.18
2023-07-03,STORE_005,Mumbai,SKU_020,medium,5.88,0.5,3.84,7.92
2023-07-04,STORE_005,Mumbai,SKU_020,medium,5.88,0.65,4.51,7.25
2023-07-05,STORE_005,Mumbai,SKU_020,medium,5.88,0.73,4.9,6.86
2023-07-06,STORE_005,Mumbai,SKU_020,medium,5.93,0.82,5.36,6.5
2023-07-07,STORE_005,Mumbai,SKU_020,medium,5.93,0.84,5.45,6.41
2023-07-01,STORE_034,Kolkata,SKU_182,medium,6.46,0.47,4.06,8.86
2023-07-02,STORE_034,Kolkata,SKU_182,medium,6.46,0.56,4.52,8.4
2023-07-03,STORE_034,Kolkata,SKU_182,medium,4.89,0.72,4.02,5.76
2023-07-04,STORE_034,Kolkata,SKU_182,medium,4.89,0.74,4.09,5.69
2023-07-05,STORE_034,Kolkata,SKU_182,medium,4.89,0.69,3.92,5.86
2023-07-06,STORE_034,Kolkata,SKU_182,medium,4.9,0.52,3.28,6.52
2023-07-07,STORE_034,Kolkata,SKU_182,medium,4.9,0.83,4.46,5.34
2023-07-01,STORE_010,Delhi,SKU_043,high,4.9,0.55,3.39,6.41
2023-07-02,STORE_010,Delhi,SKU_043,high,4.9,0.84,4.5,5.3
2023-07-03,STORE_010,Delhi,SKU_043,high,3.87,0.81,3.47,4.27
2023-07-04,STORE_010,Delhi,SKU_043,high,3.87,0.42,2.3,5.44
2023-07-05,STORE_010,Delhi,SKU_043,high,3.87,0.65,2.99,4.75
2023-07-06,STORE_010,Delhi,SKU_043,high,3.9,0.75,3.31,4.49
2023-07-07,STORE_010,Delhi,SKU_043,high,3.9,0.48,2.48,5.32
2023-07-01,STORE_030,Chennai,SKU_115,low,17.36,0.47,11.0,23.72
2023-07-02,STORE_030,Chennai,SKU_115,low,17.34,0.75,14.7,19.98
2023-07-03,STORE_030,Chennai,SKU_115,low,13.3,0.63,10.08,16.52
2023-07-04,STORE_030,Chennai,SKU_115,low,13.3,0.75,11.21,15.39
2023-07-05,STORE_030,Chennai,SKU_115,low,13.3,0.48,8.54,18.06
2023-07-06,STORE_030,Chennai,SKU_115,low,13.32,0.41,7.76,18.88
2023-07-07,STORE_030,Chennai,SKU_115,low,13.32,0.59,9.67,16.97
2023-07-01,STORE_013,Delhi,SKU_189,medium,7.52,0.31,3.84,11.2
2023-07-02,STORE_013,Delhi,SKU_189,medium,7.5,0.65,5.79,9.21
2023-07-03,STORE_013,Delhi,SKU_189,medium,5.88,0.34,3.11,8.65
2023-07-04,STORE_013,Delhi,SKU_189,medium,5.88,0.66,4.58,7.18
2023-07-05,STORE_013,Delhi,SKU_189,medium,5.88,0.65,4.54,7.22
2023-07-06,STORE_013,Delhi,SKU_189,medium,5.93,0.83,5.36,6.5
2023-07-07,STORE_013,Delhi,SKU_189,medium,5.93,0.77,5.1,6.76
2023-07-01,STORE_006,Mumbai,SKU_079,very_high,3.85,0.52,2.58,5.12
2023-07-02,STORE_006,Mumbai,SKU_079,very_high,3.85,0.82,3.46,4.24
2023-07-03,STORE_006,Mumbai,SKU_079,very_high,3.07,0.45,1.88,4.26
2023-07-04,STORE_006,Mumbai,SKU_079,very_high,3.07,0.66,2.38,3.76
2023-07-05,STORE_006,Mumbai,SKU_079,very_high,3.07,0.69,2.45,3.69
2023-07-06,STORE_006,Mumbai,SKU_079,very_high,3.1,0.43,1.87,4.33
2023-07-07,STORE_006,Mumbai,SKU_079,very_high,3.1,0.77,2.66,3.54
2023-07-01,STORE_009,Delhi,SKU_090,very_high,13.76,0.35,7.43,20.09
2023-07-02,STORE_009,Delhi,SKU_090,very_high,13.74,0.59,9.97,17.51
2023-07-03,STORE_009,Delhi,SKU_090,very_high,10.54,0.4,6.09,14.99
2023-07-04,STORE_009,Delhi,SKU_090,very_high,10.54,0.46,6.57,14.51
2023-07-05,STORE_009,Delhi,SKU_090,very_high,10.54,0.32,5.45,15.63
2023-07-06,STORE_009,Delhi,SKU_090,very_high,10.53,0.73,8.75,12.31
2023-07-07,STORE_009,Delhi,SKU_090,very_high,10.53,0.47,6.65,14.41
2023-07-01,STORE_009,Delhi,SKU_025,low,2.33,0.32,1.2,3.46
2023-07-02,STORE_009,Delhi,SKU_025,low,2.33,0.62,1.74,2.92
2023-07-03,STORE_009,Delhi,SKU_025,low,2.01,0.84,1.84,2.18
2023-07-04,STORE_009,Delhi,SKU_025,low,2.01,0.72,1.65,2.37
2023-07-05,STORE_009,Delhi,SKU_025,low,2.01,0.72,1.66,2.36
2023-07-06,STORE_009,Delhi,SKU_025,low,2.04,0.81,1.82,2.26
2023-07-07,STORE_009,Delhi,SKU_025,low,2.04,0.59,1.47,2.61
2023-07-01,STORE_049,Lucknow,SKU_173,medium,11.17,0.76,9.57,12.77
2023-07-02,STORE_049,Lucknow,SKU_173,medium,11.16,0.75,9.44,12.88
2023-07-03,STORE_049,Lucknow,SKU_173,medium,8.49,0.39,4.81,12.17
2023-07-04,STORE_049,Lucknow,SKU_173,medium,8.49,0.44,5.16,11.82
2023-07-05,STORE_049,Lucknow,SKU_173,medium,8.49,0.68,6.75,10.23
2023-07-06,STORE_049,Lucknow,SKU_173,medium,8.6,0.32,4.41,12.79
2023-07-07,STORE_049,Lucknow,SKU_173,medium,8.6,0.47,5.45,11.75
2023-07-01,STORE_009,Delhi,SKU_139,medium,12.57,0.41,7.32,17.82
2023-07-02,STORE_009,Delhi,SKU_139,medium,12.56,0.8,11.12,14.0
2023-07-03,STORE_009,Delhi,SKU_139,medium,9.61,0.57,6.77,12.45
2023-07-04,STORE_009,Delhi,SKU_139,medium,9.61,0.61,7.11,12.11
2023-07-05,STORE_009,Delhi,SKU_139,medium,9.61,0.83,8.7,10.52
2023-07-06,STORE_009,Delhi,SKU_139,medium,9.67,0.54,6.64,12.7
2023-07-07,STORE_009,Delhi,SKU_139,medium,9.67,0.57,6.81,12.53
2023-07-01,STORE_021,Bangalore,SKU_193,low,13.02,0.8,11.48,14.56
2023-07-02,STORE_021,Bangalore,SKU_193,low,13.0,0.32,6.73,19.27
2023-07-03,STORE_021,Bangalore,SKU_193,low,10.27,0.5,6.68,13.86
2023-07-04,STORE_021,Bangalore,SKU_193,low,10.27,0.76,8.77,11.77
2023-07-05,STORE_021,Bangalore,SKU_193,low,10.27,0.4,5.89,14.65
2023-07-06,STORE_021,Bangalore,SKU_193,low,10.26,0.9,9.88,10.64
2023-07-07,STORE_021,Bangalore,SKU_193,low,10.26,0.78,8.91,11.61
2023-07-01,STORE_022,Hyderabad,SKU_150,very_high,4.88,0.41,2.87,6.89
2023-07-02,STORE_022,Hyderabad,SKU_150,very_high,4.88,0.7,3.95,5.81
2023-07-03,STORE_022,Hyderabad,SKU_150,very_high,3.87,0.63,2.91,4.83
2023-07-04,STORE_022,Hyderabad,SKU_150,very_high,3.87,0.65,2.97,4.77
2023-07-05,STORE_022,Hyderabad,SKU_150,very_high,3.87,0.31,1.98,5.76
2023-07-06,STORE_022,Hyderabad,SKU_150,very_high,3.86,0.8,3.4,4.32
2023-07-07,STORE_022,Hyderabad,SKU_150,very_high,3.86,0.62,2.87,4.85
2023-07-01,STORE_028,Chennai,SKU_076,low,8.81,0.7,7.11,10.51
2023-07-02,STORE_028,Chennai,SKU_076,low,8.79,0.75,7.42,10.16
2023-07-03,STORE_028,Chennai,SKU_076,low,6.78,0.53,4.59,8.97
2023-07-04,STORE_028,Chennai,SKU_076,low,6.78,0.82,6.12,7.44
2023-07-05,STORE_028,Chennai,SKU_076,low,6.78,0.33,3.55,10.01
2023-07-06,STORE_028,Chennai,SKU_076,low,6.92,0.48,4.4,9.44
2023-07-07,STORE_028,Chennai,SKU_076,low,6.92,0.43,4.16,9.68
2023-07-01,STORE_007,Mumbai,SKU_143,very_high,14.12,0.49,9.08,19.16
2023-07-02,STORE_007,Mumbai,SKU_143,very_high,14.1,0.4,8.1,20.1
2023-07-03,STORE_007,Mumbai,SKU_143,very_high,10.92,0.91,10.56,11.28
2023-07-04,STORE_007,Mumbai,SKU_143,very_high,10.92,0.56,7.64,14.2
2023-07-05,STORE_007,Mumbai,SKU_143,very_high,10.92,0.6,7.97,13.87
2023-07-06,STORE_007,Mumbai,SKU_143,very_high,10.91,0.93,10.77,11.05
2023-07-07,STORE_007,Mumbai,SKU_143,very_high,10.91,0.36,5.96,15.86
2023-07-01,STORE_036,Pune,SKU_142,low,4.89,0.61,3.63,6.15
2023-07-02,STORE_036,Pune,SKU_142,low,4.89,0.66,3.79,5.99
2023-07-03,STORE_036,Pune,SKU_142,low,3.93,0.36,2.15,5.71
2023-07-04,STORE_036,Pune,SKU_142,low,3.93,0.92,3.84,4.02
2023-07-05,STORE_036,Pune,SKU_142,low,3.93,0.36,2.15,5.71
2023-07-06,STORE_036,Pune,SKU_142,low,3.93,0.9,3.79,4.07
2023-07-07,STORE_036,Pune,SKU_142,low,3.93,0.88,3.7,4.16
2023-07-01,STORE_005,Mumbai,SKU_192,low,12.57,0.7,10.11,15.03
2023-07-02,STORE_005,Mumbai,SKU_192,low,12.56,0.7,10.1,15.02
2023-07-03,STORE_005,Mumbai,SKU_192,low,9.61,0.82,8.66,10.56
2023-07-04,STORE_005,Mumbai,SKU_192,low,9.61,0.81,8.59,10.63
2023-07-05,STORE_005,Mumbai,SKU_192,low,9.61,0.75,8.13,11.09
2023-07-06,STORE_005,Mumbai,SKU_192,low,9.67,0.31,4.88,14.46
2023-07-07,STORE_005,Mumbai,SKU_192,low,9.67,0.79,8.49,10.85
2023-07-01,STORE_021,Bangalore,SKU_146,low,3.77,0.68,2.99,4.55
2023-07-02,STORE_021,Bangalore,SKU_146,low,3.77,0.42,2.24,5.3
2023-07-03,STORE_021,Bangalore,SKU_146,low,3.06,0.76,2.6,3.52
2023-07-04,STORE_021,Bangalore,SKU_146,low,3.06,0.37,1.71,4.41
2023-07-05,STORE_021,Bangalore,SKU_146,low,3.06,0.72,2.51,3.61
2023-07-06,STORE_021,Bangalore,SKU_146,low,3.06,0.32,1.59,4.53
2023-07-07,STORE_021,Bangalore,SKU_146,low,3.06,0.92,3.0,3.12
2023-07-01,STORE_031,Kolkata,SKU_099,medium,8.85,0.58,6.32,11.38
2023-07-02,STORE_031,Kolkata,SKU_099,medium,8.83,0.51,5.85,11.81
2023-07-03,STORE_031,Kolkata,SKU_099,medium,6.82,0.7,5.51,8.13
2023-07-04,STORE_031,Kolkata,SKU_099,medium,6.82,0.88,6.45,7.19
2023-07-05,STORE_031,Kolkata,SKU_099,medium,6.82,0.55,4.74,8.9
2023-07-06,STORE_031,Kolkata,SKU_099,medium,6.92,0.54,4.76,9.08
2023-07-07,STORE_031,Kolkata,SKU_099,medium,6.92,0.59,4.98,8.86
2023-07-01,STORE_002,Mumbai,SKU_165,high,10.08,0.75,8.54,11.62
2023-07-02,STORE_002,Mumbai,SKU_165,high,10.07,0.56,7.04,13.1
2023-07-03,STORE_002,Mumbai,SKU_165,high,7.6,0.32,3.92,11.28
2023-07-04,STORE_002,Mumbai,SKU_165,high,7.6,0.39,4.33,10.87
2023-07-05,STORE_002,Mumbai,SKU_165,high,7.6,0.45,4.66,10.54
2023-07-06,STORE_002,Mumbai,SKU_165,high,7.73,0.37,4.3,11.16
2023-07-07,STORE_002,Mumbai,SKU_165,high,7.73,0.78,6.7,8.76
2023-07-01,STORE_017,Bangalore,SKU_075,high,7.51,0.45,4.6,10.42
2023-07-02,STORE_017,Bangalore,SKU_075,high,7.49,0.75,6.33,8.65
2023-07-03,STORE_017,Bangalore,SKU_075,high,5.93,0.55,4.09,7.77
2023-07-04,STORE_017,Bangalore,SKU_075,high,5.93,0.66,4.6,7.26
2023-07-05,STORE_017,Bangalore,SKU_075,high,5.93,0.7,4.81,7.05
2023-07-06,STORE_017,Bangalore,SKU_075,high,5.94,0.86,5.52,6.36
2023-07-07,STORE_017,Bangalore,SKU_075,high,5.94,0.56,4.17,7.71
2023-07-01,STORE_008,Mumbai,SKU_029,medium,12.57,0.42,7.47,17.67
2023-07-02,STORE_008,Mumbai,SKU_029,medium,12.56,0.88,11.86,13.26
2023-07-03,STORE_008,Mumbai,SKU_029,medium,9.61,0.72,7.9,11.32
2023-07-04,STORE_008,Mumbai,SKU_029,medium,9.61,0.88,9.1,10.12
2023-07-05,STORE_008,Mumbai,SKU_029,medium,9.61,0.9,9.23,9.99
2023-07-06,STORE_008,Mumbai,SKU_029,medium,9.67,0.61,7.12,12.22
